created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Mar 11 23:59:35 +0000 2023;1634705660733706240;"Konser Blackpink Hari Pertama: Maskot Krunk Muncul, Penampilan Enerjik para Member, hingga Kemacetan https://t.co/NMH7M0WfZy";0;1;1;4;in;71436318;1634705660733706240;KompasTV;https://twitter.com/KompasTV/status/1634705660733706240
Sat Mar 11 23:59:31 +0000 2023;1634705645005049856;"@an_infj Mjb  Setelah pengalaman blackpink ini gue ngerasa ime juga jelek banget.  Dr nyediain booth makanan dan toilet yang dikit, mushola cuma sebijiikk, sampe layar yg kicik banget. Next time kalo ime yg bawa mikir2 lagi dah kalo mau beli.";0;1;0;0;in;84748036;1634702292682428416;kartykadewi;https://twitter.com/kartykadewi/status/1634705645005049856
Sat Mar 11 23:59:24 +0000 2023;1634705612931227649;"Konser Blackpink semalem pake live band ya? Waaahh yeoksi YG! Pasti konser artisnya selalu pake live band! Dan band-nya itu terdengar khas! Hehehe";0;0;0;0;in;102844413;1634705612931227649;detii0730;https://twitter.com/detii0730/status/1634705612931227649
Sat Mar 11 23:59:14 +0000 2023;1634705572758192130;"LALISA GUNCANG JAKARTA #BLACKPINK_WORLDTOUR #BLACKPINKinJAKARTA #BORNPINKinJAKARTA https://t.co/O3LRfPKr1w";0;0;1;6;in;1092775890411352065;1634705572758192130;astrikelana_;https://twitter.com/astrikelana_/status/1634705572758192130
Sat Mar 11 23:59:03 +0000 2023;1634705528231432198;"nunggu fancam konser blackpink di GBK huhuuu semoga next konser bp aku bis nonton!";0;0;0;2;in;1946375071;1634705528231432198;NhiiaPrabandini;https://twitter.com/NhiiaPrabandini/status/1634705528231432198
Sat Mar 11 23:58:56 +0000 2023;1634705496568664065;"Isi tl konser blackpink semua";0;0;0;0;in;2968615730;1634705496568664065;wulanfauziahut;https://twitter.com/wulanfauziahut/status/1634705496568664065
Sat Mar 11 23:58:56 +0000 2023;1634705495394226179;"Mudah-mudahan sn gw ga double 😭 Udah cape war tiket eh masa pas konsernya mesti war kursi lagi 😭 #BLACKPINKinJKT #BLACKPINK_BORNPINK #BLACKPINK #BLACKPINK_WORLDTOUR";0;0;0;0;in;1268175483646013440;1634705495394226179;Huangyuck;https://twitter.com/Huangyuck/status/1634705495394226179
Sat Mar 11 23:58:46 +0000 2023;1634705456554995713;"Aku disini 🙌 yang WTB tiket konser blackpink bisa COD, DM aja 🙌  WTS WTB WTT https://t.co/iGlA6XdY2e";0;3;0;0;in;1455134718928691204;1634705456554995713;NavaRubyjane;https://twitter.com/NavaRubyjane/status/1634705456554995713
Sat Mar 11 23:57:53 +0000 2023;1634705233241866240;"@convomfs Gue lebih percaya BlackPink makan naspad daripada ginian, sorry";0;0;0;0;in;1634345079564541952;1634689498377506817;veepartdua;https://twitter.com/veepartdua/status/1634705233241866240
Sat Mar 11 23:56:47 +0000 2023;1634704956170338305;"Orang-orang pada nonton blackpink seru banget😢🤯";0;0;0;0;in;950151625561096192;1634704956170338305;virgigisss;https://twitter.com/virgigisss/status/1634704956170338305
Sat Mar 11 23:56:05 +0000 2023;1634704779762077696;"@cuk_cukk @Greyyy917 @elettraxari @infotwitwor_ Fans merasa rugi mungkin karna emg itu kn agensi dari blackpink sndiri emg udh perrnah blg klo gsuka idol nya disangkut pautin kyak gini. Lagian agensi nya blackpink tuh gede bnget, coba search deh sndiri 'YG ENTERTAIMENT' klo pihak agensi mau nuntut ya bisa lah &amp  jelas berani";0;2;0;0;in;1483024066974187530;1634450435754065920;ramyeonzlee;https://twitter.com/ramyeonzlee/status/1634704779762077696
Sat Mar 11 23:56:01 +0000 2023;1634704763609571328;"🎥 | Lisa presentando "As If It's Your Last" en el "BORN PINK WORLD TOUR D-1" en Jakarta, Indonesia.  © Iiliworld vía Lsglobal_  #LISA #LALISA #리사 @BLACKPINK | 🌺 https://t.co/i7hyAXFRm7";0;0;14;40;in;862092924229738496;1634704763609571328;LisabpChile;https://twitter.com/LisabpChile/status/1634704763609571328
Sat Mar 11 23:55:41 +0000 2023;1634704679635677184;"@cxhts707 ini selain ketemu Blackpink, bisa ketemu segudang artis ya 😭👍";0;0;0;0;in;1543223533761089537;1634473252054761472;justtblue;https://twitter.com/justtblue/status/1634704679635677184
Sat Mar 11 23:55:35 +0000 2023;1634704654633435137;"Uang bisa dicari Tapi nonton BlackPink, kapan lagi?";0;1;2;2;in;391092810;1634704654633435137;GelarPrakosa;https://twitter.com/GelarPrakosa/status/1634704654633435137
Sat Mar 11 23:55:29 +0000 2023;1634704629891231744;"Puassss bangedd...BLACKPINK #BLACKPINKinJAKARTA https://t.co/PQ92785nOC";0;0;0;0;in;443246615;1634704629891231744;rofamore;https://twitter.com/rofamore/status/1634704629891231744
Sat Mar 11 23:55:14 +0000 2023;1634704563981942785;"FINALLY KITA KETEMU LAGI SETELAH 4 TAHUN MY BABIES 💓 WILL MISS U GUYS 🥺 GOOD LUCK FOR BORN PINK IN JAKARTA DAY 2 TODAY, MAAF GA BISA MEET FOR DAY 2 😭 #BLACKPINK #BORNPINKinJAKARTA https://t.co/ROej2qYRJj";0;0;0;1;in;868863158848438272;1634704563981942785;Mel12zii;https://twitter.com/Mel12zii/status/1634704563981942785
Sat Mar 11 23:54:57 +0000 2023;1634704495413448704;"blackpink tuh kalo lagi ngobrol sesama member di konser pasti blink juga di tanyain kyk diajak ngobrol juga dari dulu sampe sekarang gak berubah🥺🫶🏼 #BORNPINKinJAKARTA  #BORNPINKinJKT #BORNPINKinJKTday1";0;0;0;2;in;1319287178376036352;1634704495413448704;haucuakk;https://twitter.com/haucuakk/status/1634704495413448704
Sat Mar 11 23:54:54 +0000 2023;1634704482536951808;"[Testi #JastipDOUBLE_R] #BLACKPINKinJAKARTA Day 1 - 11 Maret 2023  Aman semuanya 40+ pack done✅  Terima kasih teman² yg sdh percaya sama jastip barang diaku dan temanku @raranng_ 🫶🏻  Bp day 2 aku open lagi yaaa🫶🏻  #BLACKPINKinJKT #BLACKPINK_WORLDTOUR #BLACKPINKinJKTday1 https://t.co/9m2D2gwSeg";0;0;1;0;in;1540342465;1631877629149315074;honeybebegom;https://twitter.com/honeybebegom/status/1634704482536951808
Sat Mar 11 23:54:42 +0000 2023;1634704429743243264;"[Testi #JastipDOUBLE_R] #BLACKPINKinJAKARTA Day 1 - 11 Maret 2023  Aman semuanya 40+ pack done✅  Terima kasih teman² yg sdh percaya sama jastip barang diaku dan temanku @raranng_ 🫶🏻 See you next concert yaa🫶🏻  #BLACKPINKinJKT #BLACKPINK_WORLDTOUR #BLACKPINKinJKTday1 https://t.co/TeGtXmxUpa";0;1;1;0;in;1540342465;1631877629149315074;honeybebegom;https://twitter.com/honeybebegom/status/1634704429743243264
Sat Mar 11 23:54:31 +0000 2023;1634704387179446273;"WTB tiket bornpink platinum under price orang yg jual tiket nya dari kemaren hitnrun prefer yg bisa bayar COD di venue biar ga scam  wts bornpink blackpink";0;7;0;0;in;1217723416146432001;1634704387179446273;ceweUmild;https://twitter.com/ceweUmild/status/1634704387179446273
Sat Mar 11 23:54:19 +0000 2023;1634704335149101057;"Yang dua nonton blackpink yang dua nya lagi nonton anime wkwkwk https://t.co/OaNTjnD155";0;1;0;0;in;1533023245997604864;1634704335149101057;Naarintarou;https://twitter.com/Naarintarou/status/1634704335149101057
Sat Mar 11 23:53:56 +0000 2023;1634704236859777025;"Tiket blackpink mau gak cak ??";0;2;0;1;in;156583616;1634704236859777025;bonekpersebaya;https://twitter.com/bonekpersebaya/status/1634704236859777025
Sat Mar 11 23:53:39 +0000 2023;1634704167951532033;"@nickoakbar Orang nonton orang nonton blackpink";0;0;0;0;in;1586278032943501312;1634516020282159107;monkeemuncher;https://twitter.com/monkeemuncher/status/1634704167951532033
Sat Mar 11 23:53:24 +0000 2023;1634704106236575744;"@promopedia_id @BLACKPINKGLOBAL @BLACKPINK Gaada uang buat beli tiket kakak";0;0;0;0;in;1330816307357306880;1634544599933878273;bpeelegend;https://twitter.com/bpeelegend/status/1634704106236575744
Sat Mar 11 23:53:15 +0000 2023;1634704067363753984;"Beranda gue isinya Black Pink semua jir";0;0;0;0;in;1490663309372444673;1634704067363753984;Sechanqir;https://twitter.com/Sechanqir/status/1634704067363753984
Sat Mar 11 23:53:04 +0000 2023;1634704020936990720;"Malang betul blackpink dekat indonesia ni banyak sangat problem, meh datang malaysia balik baby";0;0;0;1;in;1431804998753480704;1634704020936990720;MAN0BANSPRMCY;https://twitter.com/MAN0BANSPRMCY/status/1634704020936990720
Sat Mar 11 23:51:42 +0000 2023;1634703676093902849;"Kenyang nonton konser blackpink";0;0;0;0;in;541364071;1634703676093902849;Alifintan16;https://twitter.com/Alifintan16/status/1634703676093902849
Sat Mar 11 23:51:31 +0000 2023;1634703630552170497;"konser BLACKPINK tadi malam wuhuu nonton ga? nonton gaaaa? tapi tau ga si we si Jennie kabarnya sempat ketinggalan Koper lo di bandara kalau aku si auto panick dong. btw kamu pernah panik panikan dibandara gitu ga si? coba gara gara apa Waktu itu? + lagu #SPADA #BORNPINKinJKTday1";0;0;0;1;in;1057599015582199810;1634703630552170497;rripro2tpi;https://twitter.com/rripro2tpi/status/1634703630552170497
Sat Mar 11 23:50:52 +0000 2023;1634703465300762625;"@blinkmf Pengen lightstick blackpink dong. Yg jual preloved dm aku yah";0;0;0;1;in;91949553;1634494390298378244;woysokkuat;https://twitter.com/woysokkuat/status/1634703465300762625
Sat Mar 11 23:50:17 +0000 2023;1634703320773447680;"konser bp bersliweran di sosmed gua😭 sedih bgtt ahhh pliss tahun depan dtg lagi dong pliss jgn bubar duluu @BLACKPINK 🙏🏻🙏🏻🙏🏻 #BLACKPINKinJAKARTA";0;0;0;0;in;2148793495;1634703320773447680;wahkiko;https://twitter.com/wahkiko/status/1634703320773447680
Sat Mar 11 23:50:10 +0000 2023;1634703292797444096;"Dulu suka marah klo adik udh kelamaan nari2 pake lagu blackpink d kamar. Barusan liat update-an konser blackpink, jd kangen dia nari2 di kmr. He.he";0;0;0;0;in;131418441;1634703292797444096;apridista;https://twitter.com/apridista/status/1634703292797444096
Sat Mar 11 23:50:01 +0000 2023;1634703252385333249;"Jkt48 sebelum blackpink 😁";0;1;0;18;in;132424598;1634703252385333249;Rantovl;https://twitter.com/Rantovl/status/1634703252385333249
Sat Mar 11 23:49:50 +0000 2023;1634703205190995968;"kgt buka first akun ig isinya bnyk yg pada nntn blackpink, kagetnya lebih kearah 'loh ternyata mutualku di first ada kpopers juga, kemana aja selama ini ak y?' kirain beneran gaada samsek, karna mungkin jg faktor ak jarang buka ig first kali ya jadi terheran-heran gni🥲";0;0;0;0;in;4718746639;1634703205190995968;txtsavedme;https://twitter.com/txtsavedme/status/1634703205190995968
Sat Mar 11 23:49:44 +0000 2023;1634703182772445186;"Hakabepe, bepe-nya itu black pink.";2;2;2;11;in;1122353871118929920;1634703182772445186;HKBP_GL;https://twitter.com/HKBP_GL/status/1634703182772445186
Sat Mar 11 23:49:34 +0000 2023;1634703141185937408;"@honorslisa MOGA TAON DEPAN BLACKPINK BUKA WORLD TOUR YA ALLAH PEN IKUT ANJIRR😭😭😭";0;0;0;0;in;1631549425939263488;1634552350252888065;Revereina;https://twitter.com/Revereina/status/1634703141185937408
Sat Mar 11 23:49:23 +0000 2023;1634703093282799616;"WTS Cat 3 Day 2 born pink blackpink concert Jakarta (ada 2 tix) dijual karena udah upgrade ke vip.. semalam ada yg HnR.. enaknya dp dulu sebisanya aja sisanya COD venue hari ini https://t.co/OHu8MKE9s7";0;11;0;0;in;59715215;1634703093282799616;anthy_mochas;https://twitter.com/anthy_mochas/status/1634703093282799616
Sat Mar 11 23:49:19 +0000 2023;1634703076379758592;"WTB tiket blackpink born pink jakarta  CAT 4 DAY 2 (2TIX)   yang bisa cod di venue   tags wtb wtt wts bornpink jakarta #BORNPINKinJKT #BORNPINKJakarta";0;5;0;0;in;1366589041148223490;1634703076379758592;mhnuggets;https://twitter.com/mhnuggets/status/1634703076379758592
Sat Mar 11 23:48:41 +0000 2023;1634702919089131520;"@athiyyya gue bukaa semua sosmed isinya konser blackpink maw nangis 😭";0;1;0;0;in;1637905190;1634446023442698240;GangGengGung;https://twitter.com/GangGengGung/status/1634702919089131520
Sat Mar 11 23:48:22 +0000 2023;1634702838034214912;"@JISOUL_PH @BLACKPINK Sooyaaa😍";0;0;0;0;hi;1384323295781085184;1634692636446724096;CilynCainiela23;https://twitter.com/CilynCainiela23/status/1634702838034214912
Sat Mar 11 23:47:54 +0000 2023;1634702719674994688;"🎥 | Lisa presentando "LALISA" en el "BORN PINK WORLD TOUR D-1" en Jakarta, Indonesia.  © Iiliworld vía lalisabrasil  #LISA #LALISA #리사 @BLACKPINK | 🌺 https://t.co/GXUTplvnP6";0;0;22;57;in;862092924229738496;1634702719674994688;LisabpChile;https://twitter.com/LisabpChile/status/1634702719674994688
Sat Mar 11 23:47:49 +0000 2023;1634702698686861312;"@koootoshidayo @Askrlfess Kawinannya dah kemaren kak. Semalem abis blackpink lewat ice bunga2nya dah mau di loak";0;0;1;0;in;172343681;1634697739790614528;StrawBeeze;https://twitter.com/StrawBeeze/status/1634702698686861312
Sat Mar 11 23:47:46 +0000 2023;1634702685499949056;"sewa harian kalibata penuh blackpink nih ceunah...";0;0;0;0;in;74166696;1634702685499949056;_abcdent;https://twitter.com/_abcdent/status/1634702685499949056
Sat Mar 11 23:47:39 +0000 2023;1634702656852860928;"outif nonton blackpink, iyaah🤣 https://t.co/7ZguzJPfFl";0;0;0;0;in;260268990;1634702656852860928;alfndiva;https://twitter.com/alfndiva/status/1634702656852860928
Sat Mar 11 23:47:26 +0000 2023;1634702601869737984;"nangis bgt pengen liat blackpink 😭";0;0;0;0;in;1406790370571157504;1634702601869737984;ameliaptrandn;https://twitter.com/ameliaptrandn/status/1634702601869737984
Sat Mar 11 23:47:23 +0000 2023;1634702592000524289;"Ini tiktok morning gue adalah konser blackpink semua";0;0;0;0;in;542198547;1634702592000524289;D192RWI;https://twitter.com/D192RWI/status/1634702592000524289
Sat Mar 11 23:47:12 +0000 2023;1634702545607327744;"masih sedih karena ga nonton blackpink #gaketemujennie 😔";0;0;0;0;in;1429983305861013528;1634702545607327744;ashphysically;https://twitter.com/ashphysically/status/1634702545607327744
Sat Mar 11 23:47:09 +0000 2023;1634702530100989954;"bangun tidur masih aje galauin blackpink hahaha";0;0;0;0;in;1201756205611249667;1634702530100989954;benevun;https://twitter.com/benevun/status/1634702530100989954
Sat Mar 11 23:46:46 +0000 2023;1634702434990710784;"nonton konser blackpink lewat story manteman wkwkkw";0;2;0;1;in;341164262;1634702434990710784;taminurul1_;https://twitter.com/taminurul1_/status/1634702434990710784
Sat Mar 11 23:46:25 +0000 2023;1634702346046537728;"Konser BLACKPINK Born Pink Jakarta Akan Diamankan Oleh 1022 Personel dan Disiapkan Alternatif Rekayasa Lalin - Dicintai https://t.co/YNdv3O0Xbc";0;0;0;0;in;754859507428102144;1634702346046537728;InBengkulu;https://twitter.com/InBengkulu/status/1634702346046537728
Sat Mar 11 23:46:15 +0000 2023;1634702306469105665;"FANATISME PENGGEMAR BLACKPINK BIKIN KAGET: Sempat perang komentar dengan pendukung Persija dan ungkit borok Anies soal stadion JIS #blackpink #blackpinkvspersija  Lihat video satri jalanan! #TikTok https://t.co/9zpoRZppXR";0;0;0;0;in;1454858092143779845;1634702306469105665;info62id;https://twitter.com/info62id/status/1634702306469105665
Sat Mar 11 23:45:56 +0000 2023;1634702224856080385;"3 Artis Indonesia yang Nonton Konser BLACKPINK, Nagita hingga Ayu Ting Ting https://t.co/tKeBiBzAQL";0;0;0;3;in;48890883;1634702224856080385;1nserttranstv;https://twitter.com/1nserttranstv/status/1634702224856080385
Sat Mar 11 23:45:05 +0000 2023;1634702009847918594;"Konser blackpink a mess bgt :/ kebalikan bgt sm tds lol";0;0;0;0;in;861210751;1634702009847918594;oyaumii;https://twitter.com/oyaumii/status/1634702009847918594
Sat Mar 11 23:45:04 +0000 2023;1634702007276834817;"Fyp isinya blackpink seru dan terharu meskipun gue bukan blink";0;0;0;0;in;1081931742309625861;1634702007276834817;sicipaaa;https://twitter.com/sicipaaa/status/1634702007276834817
Sat Mar 11 23:45:02 +0000 2023;1634701999836127233;"anjink gua mau baca thread konser blackpink itu malah ke refresh blum ngelike lagi";0;0;0;0;in;1452131831558541316;1634701999836127233;oldesttdream;https://twitter.com/oldesttdream/status/1634701999836127233
Sat Mar 11 23:44:33 +0000 2023;1634701876607455232;"UP!! WTB 2 Tiket Blackpink CAT 4 DAY 2 prefer sebelahan yaa, DM harga sekalian.. tq 😊 #BORNPINKinJKT";0;3;0;0;in;1568520706069241861;1634701876607455232;shopbianca_id;https://twitter.com/shopbianca_id/status/1634701876607455232
Sat Mar 11 23:44:25 +0000 2023;1634701845171146752;"anjir keren bgt konser blackpink ada kembang api warna pink…. KEMBANG API WOIIIIIIII!! pink?!?!?!";0;1;0;0;in;133928798;1634701845171146752;mouikkai_;https://twitter.com/mouikkai_/status/1634701845171146752
Sat Mar 11 23:44:16 +0000 2023;1634701805572730881;"Hukum alam memang adil #LISA #TejRan #widm #19years #AUSvsIND #bbrightvc #BLACKPINK_WORLDTOUR #boerenprotest #CARATLAND2023 #NCTDREAM_THEDREAMSHOW2_in_BKK #boerenprotest #capcion https://t.co/d8AGk8r7ML";0;0;3;7;in;1574174271701540864;1634701805572730881;TahzanTahzan1;https://twitter.com/TahzanTahzan1/status/1634701805572730881
Sat Mar 11 23:43:44 +0000 2023;1634701671984144386;"wtb yang mau jual tiket blackpink cat 2 underprice plisss dm  budget mentok 1.5 prefer sisi LEFT  wts bp concert jakarta day 1 cat 1 2 3 murah";0;5;0;0;in;1246457602122199040;1634701671984144386;jiiinniie;https://twitter.com/jiiinniie/status/1634701671984144386
Sat Mar 11 23:43:27 +0000 2023;1634701600030883840;"@yellowevery_day @blinkmf Ngk, blackpink minta berdiri di bbrapa lagu";0;1;0;0;in;560803373;1634597563679772675;nanadr24;https://twitter.com/nanadr24/status/1634701600030883840
Sat Mar 11 23:42:51 +0000 2023;1634701447916032001;"Ada yg suka blackpink tp non kpopers ngurusin aja udh aneh😋😋";0;1;0;1;in;1545138382934003712;1634701447916032001;Jellyviloe;https://twitter.com/Jellyviloe/status/1634701447916032001
Sat Mar 11 23:42:47 +0000 2023;1634701430908125185;"padahal w non blink knp iri y rang orang pd nonton blackpink😭";0;0;0;0;in;1180143766251827200;1634701427108114432;alaaladeh;https://twitter.com/alaaladeh/status/1634701430908125185
Sat Mar 11 23:42:07 +0000 2023;1634701263412817920;"Wtb cat 4 blackpink in jakarta dong yg jual underprice aja yaa! Siapa tau ada yg mau jual 500rb boleh dm aku mau beli dr pada ga kepake tiketnya. Tolong dm seat number sama harga nya di dm yaa! No scam ya☺🙏🏻#blackpinkinjakarta #BORNPINKinJAKARTA #BORNPINKinJKT";0;0;0;1;in;1360111404267622401;1634701263412817920;imnotmovingaway;https://twitter.com/imnotmovingaway/status/1634701263412817920
Sat Mar 11 23:41:30 +0000 2023;1634701110723366912;"DI TIKTOK FYP BLACK PINK ARGHHHHHHHHHHHHHHH PENGEN NONTON TP MISKIN";0;0;0;0;in;581642793;1634701110723366912;esneskape;https://twitter.com/esneskape/status/1634701110723366912
Sat Mar 11 23:41:29 +0000 2023;1634701105895706624;"Bangun tidur rasanya kaya mimpi. Gue beneran ketemu BLACKPINK 😭😭😭 Nangis bgt ya Allah thank you for abundance of blessings 😭🖤💖";0;0;0;1;in;187076561;1634701105895706624;bucininoppaa;https://twitter.com/bucininoppaa/status/1634701105895706624
Sat Mar 11 23:41:13 +0000 2023;1634701037788594176;"blackpink nih salah satu yg diterima baik sm gp ya. jd ikutan ngerasain euphorianya. cuma liat di stories orang-orang tp w berasa happy, nyampe energinya 😆🎉";0;0;1;0;in;242295948;1634701037788594176;tariwian_;https://twitter.com/tariwian_/status/1634701037788594176
Sat Mar 11 23:41:07 +0000 2023;1634701011947503618;"WTS 1 TIKET CAT 1 LEFT DAY 2  2.2 JUTA  ROW AS TRANSFER/COD VENUE SIAPA CEPAT DIA DAPAT WTB BLACKPINK";0;0;0;0;in;1459027520473296896;1634701011947503618;Jessicaudreyg;https://twitter.com/Jessicaudreyg/status/1634701011947503618
Sat Mar 11 23:41:04 +0000 2023;1634701000870330368;"Wtb tiket kpnser blackpink cat 2 left 1 tikettt gak mau sec lain. DM plisss urgent...  Cat 2 kalo bisa deketan sama A130....";0;4;0;0;in;253053798;1634701000870330368;lizadesy;https://twitter.com/lizadesy/status/1634701000870330368
Sat Mar 11 23:40:55 +0000 2023;1634700963088068608;"Isi fyp: 1. Konser blackpink 2. Konser dream 3. Konser treasure 4. Konser Suju 5. Konser hanbin 6. Orang2 random 7. Dll";0;0;0;0;in;2571785848;1634700963088068608;dheadara97;https://twitter.com/dheadara97/status/1634700963088068608
Sat Mar 11 23:40:39 +0000 2023;1634700896151150593;"wts blackpink yang masih nyari platinum right 2 ticket, underprice langsung aja wa aku yaak 083136573626 biar gacapek balesin yg bukan serius buyer, cod langsung kerumah aku, atau via gosend okey. siapa cepat dia dapat! #BORNPINKinJAKARTA #BORNPINKinJKT https://t.co/dvvdYxJTmB";0;2;0;0;in;1594741980881649664;1634700896151150593;gogskyyy;https://twitter.com/gogskyyy/status/1634700896151150593
Sat Mar 11 23:40:13 +0000 2023;1634700785002115073;"Dan yg lewat fyp ku ttg konser blackpink mereka semua + igs 😭";0;0;0;0;in;2571785848;1634700785002115073;dheadara97;https://twitter.com/dheadara97/status/1634700785002115073
Sat Mar 11 23:39:54 +0000 2023;1634700706165796865;"GUYSS yg masih butuh jasa penitipan/titip/jastip barang konser bp Born Pink DAY 2 besok di gbk masih bisa ya slotnya masih adaa!!  t. bp wts wtb blackpink #BLACKPINK_BORNPINK #BLACKPINKinJAKARTA #BORNPINKinJKT #BORNPINKinJAKARTA #BLACKPINKinJKT  https://t.co/vXAgNYPfbS";0;2;0;0;in;1112631358143107074;1634700706165796865;holabiay;https://twitter.com/holabiay/status/1634700706165796865
Sat Mar 11 23:39:43 +0000 2023;1634700658900180992;"🎥 | Lisa presentando "HYLT" en el "BORN PINK WORLD TOUR D-1" en Jakarta, Indonesia.  © lalisabrasil  #LISA #LALISA #리사 @BLACKPINK | 🌺 https://t.co/EhoKavBbM9";0;0;15;32;in;862092924229738496;1634700658900180992;LisabpChile;https://twitter.com/LisabpChile/status/1634700658900180992
Sat Mar 11 23:39:17 +0000 2023;1634700551941390336;"@sulaimanariefst @gibran_tweet Ngundang blackpink ga juga, Pak? 😁";0;0;0;0;in;1312384369328152576;1634531741095559168;eskrimmaca;https://twitter.com/eskrimmaca/status/1634700551941390336
Sat Mar 11 23:38:41 +0000 2023;1634700401466552320;"TODAY AKU KETEMU BLACKPINK AAAAAAAAA";0;0;0;0;in;1405292864;1634700401466552320;ebybaeby;https://twitter.com/ebybaeby/status/1634700401466552320
Sat Mar 11 23:38:37 +0000 2023;1634700382831280130;"melihat semua update konser nct dan blackpink di medsos https://t.co/TPzURiKCzE";0;0;0;0;in;67549300;1634700382831280130;ajrinamnos;https://twitter.com/ajrinamnos/status/1634700382831280130
Sat Mar 11 23:38:32 +0000 2023;1634700364313419776;"50rb fans Blackpink menyanyikan Indonesia Raya di GBK tadi malem.  @Midjan_La_2 @BuayaUbanan @Verraagustian_ @NyiMasRuminah @dwioktariyadi @DavidWijaya82 @arifin34533 @triwul82 @rizieqdivist01 @hayder_imron @pn7l7h @BiLLRaY2019 @MARQUEZ__93 @AnakLolina2 @GagakNewww @narkosun https://t.co/2mfRE3Ei5i";7;14;80;265;in;1516376765471813635;1634700364313419776;KepaArgawinata2;https://twitter.com/KepaArgawinata2/status/1634700364313419776
Sat Mar 11 23:38:31 +0000 2023;1634700359628361731;"YAAALAH KABEH NONTON BLACKPINK, CEPAT KERJA AYO AYO AYO HABISKAN MBEN DUWEKMU 😂😂🤣🤣🤣😂";0;0;0;0;in;1222344921614434304;1634700359628361731;kharisnan1;https://twitter.com/kharisnan1/status/1634700359628361731
Sat Mar 11 23:38:02 +0000 2023;1634700236118433793;"@blinkmf Yang istimewa dari konser blackpink tahun ini, digelar di bulan Maret, yang merupakan international womens month, selain karena warnanya yang identik dengan wanita #BORNPINKinJAKARTA #BLACKPINKinJAKARTA #EmbraceEquity #IWD2023";0;0;0;1;in;3699063374;1634583727480377345;8612fan;https://twitter.com/8612fan/status/1634700236118433793
Sat Mar 11 23:37:53 +0000 2023;1634700201482149888;"@fp_rani @el_lewe @BLACKPINK Masih ada day 2 bisa dicoba 😂";0;0;0;0;in;231788784;1634537003923685376;EkaPutriPA;https://twitter.com/EkaPutriPA/status/1634700201482149888
Sat Mar 11 23:37:45 +0000 2023;1634700164601634817;"Berasa nton konser blackpink online nontonin fyp TikTok 🤣";0;0;0;0;in;97573987;1634700164601634817;RatihAgriditha;https://twitter.com/RatihAgriditha/status/1634700164601634817
Sat Mar 11 23:37:24 +0000 2023;1634700079486623745;"Masih adakah yang mau sewain lightstik blackpink versi 2, butuh untuk Day 2, fee 170k aja DOM Bekasi, please DM.  Domisili selain bekasi juga gakpapa C OD di Venue yuk.";0;0;0;0;in;1168846366379933696;1634700079486623745;cilaenwi;https://twitter.com/cilaenwi/status/1634700079486623745
Sat Mar 11 23:37:23 +0000 2023;1634700075225198593;"@asrafi_iqbal @el_lewe @BLACKPINK Haha iya deh selagi kalian have fun";0;0;0;0;in;2257708157;1634536253499772930;minalminulqq;https://twitter.com/minalminulqq/status/1634700075225198593
Sat Mar 11 23:37:16 +0000 2023;1634700042987782145;"Seneng liat updatean temen-temen abis liat Blackpink. Pada bahagia bahagia banget 🥹";0;1;0;0;in;136559768;1634700042987782145;anklebiterzzz;https://twitter.com/anklebiterzzz/status/1634700042987782145
Sat Mar 11 23:37:15 +0000 2023;1634700038541807618;"WTS TIKET BLACKPINK BORN PINK JAKARTA  DAY 2 PLATINUM PLAT LEFT (1 TIX) 3.6jt/tix #BORNPINKJakarta #BLACKPINK_WORLDTOUR    #BLACKPINKinJKT dm for price. SDH DITUKAR JADI GELANG https://t.co/fAzqmpTryA";0;1;0;0;in;951403082;1634700038541807618;inkcomes;https://twitter.com/inkcomes/status/1634700038541807618
Sat Mar 11 23:37:02 +0000 2023;1634699985349652481;"Isi TL disemua medsos konser BLACKPINK semua T_T bikin iri ajaaaaa";0;0;0;0;in;505572644;1634699985349652481;dianxxi__;https://twitter.com/dianxxi__/status/1634699985349652481
Sat Mar 11 23:36:39 +0000 2023;1634699890516451330;"@tanyakanrl buset, 275k dipake beli satu album blackpink aja gak cukup nder";0;0;0;22;in;1261587753155756032;1634699484411346944;thvjaemin;https://twitter.com/thvjaemin/status/1634699890516451330
Sat Mar 11 23:36:21 +0000 2023;1634699811772579840;"wkwkwk ig nya raffinagita yg lakinya kerja bininya nonton blackpink, pas nonton igs nya cekikikan bgtt gue ya allah 🤣";0;1;0;0;in;1017714410922508289;1634699811772579840;ylltaa;https://twitter.com/ylltaa/status/1634699811772579840
Sat Mar 11 23:36:16 +0000 2023;1634699791098847232;"FYP TikTok mulai diisi oleh suasana konser BLACKPINK di Jakarta...  #BORNPINKinJAKARTA https://t.co/eLmMevbgV7";0;0;0;2;in;3191956706;1634699791098847232;HafizulWananda;https://twitter.com/HafizulWananda/status/1634699791098847232
Sat Mar 11 23:36:13 +0000 2023;1634699780306898944;"@pisceees_ @el_lewe @BLACKPINK Kaya nontonnya dari luar😭padahal pasti kepingin nonton banget";0;0;0;0;in;2257708157;1634536253499772930;minalminulqq;https://twitter.com/minalminulqq/status/1634699780306898944
